ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,ADC,IDX
0.0225830078125,0.05517578125,-0.0531005859375,-0.010009765625,-0.0042724609375,0.008056640625,0.004029304029304029,230740
0.0225830078125,0.05517578125,-0.0531005859375,-0.010009765625,-0.0042724609375,0.008056640625,0.3441025641025641,230741
0.0225830078125,0.05517578125,-0.0531005859375,-0.010009765625,-0.0042724609375,0.008056640625,0.13054945054945052,230742
0.0225830078125,0.05517578125,-0.0531005859375,-0.010009765625,-0.0042724609375,0.008056640625,0.0008058608058608059,230743
0.0225830078125,0.05517578125,-0.0531005859375,-0.010009765625,-0.0042724609375,0.008056640625,0.005641025641025641,230744
0.0225830078125,0.05517578125,-0.0531005859375,-0.010009765625,-0.0042724609375,0.008056640625,0.7695970695970695,230745
0.0225830078125,0.05517578125,-0.0531005859375,-0.010009765625,-0.0042724609375,0.008056640625,0.4174358974358974,230746
0.0225830078125,0.05517578125,-0.0531005859375,-0.010009765625,-0.0042724609375,0.008056640625,0.0,230747
0.0225830078125,0.05517578125,-0.0531005859375,-0.010009765625,-0.0042724609375,0.008056640625,0.005641025641025641,230748
0.0225830078125,0.05517578125,-0.0531005859375,-0.010009765625,-0.0042724609375,0.008056640625,0.9895970695970695,230749
0.0225830078125,0.05517578125,-0.0531005859375,-0.010009765625,-0.0042724609375,0.008056640625,0.6366300366300366,230750
0.0225830078125,0.05517578125,-0.0531005859375,-0.010009765625,-0.0042724609375,0.008056640625,0.004835164835164835,230751
0.0225830078125,0.05517578125,-0.0531005859375,-0.010009765625,-0.0042724609375,0.008056640625,0.008058608058608058,230752
0.0225830078125,0.05517578125,-0.0531005859375,-0.010009765625,-0.0042724609375,0.008056640625,1.1628571428571428,230753
0.0225830078125,0.05517578125,-0.0531005859375,-0.010009765625,-0.0042724609375,0.008056640625,0.5745787545787545,230754
0.0225830078125,0.05517578125,-0.0531005859375,-0.010009765625,-0.0042724609375,0.008056640625,0.004029304029304029,230755
