ACC_X,ACC_Y,ACC_Z,ADC,IDX
0.0,0.0,0.0,1.2063736263736262,100
0.0,0.0,0.0,1.577875457875458,101
0.0,0.0,0.0,1.5625641025641024,102
0.0,0.0,0.0,1.3328937728937729,103
0.0,0.0,0.0,1.2224908424908425,104
0.0,0.0,0.0,1.598021978021978,105
0.0,0.0,0.0,1.5947985347985347,106
0.0,0.0,0.0,1.3667399267399267,107
0.0,0.0,0.0,1.1983150183150182,108
0.0,0.0,0.0,1.552087912087912,109
0.0,0.0,0.0,1.531135531135531,110
0.0,0.0,0.0,1.3482051282051282,111
0.0,0.0,0.0,1.212820512820513,112
0.0,0.0,0.0,1.5843223443223442,113
0.0,0.0,0.0,1.5609523809523809,114
0.0,0.0,0.0,1.3256410256410256,115
0.0,0.0,0.0,1.191062271062271,116
0.0,0.0,0.0,1.5383882783882783,117
0.0,0.0,0.0,1.5327472527472528,118
0.0,0.0,0.0,1.3079120879120878,119
0.0863037109375,-0.017822265625,1.0133056640625,1.3079120879120878,120
0.08642578125,-0.018310546875,1.01318359375,1.3079120879120878,121
0.0841064453125,-0.0196533203125,1.011474609375,1.3079120879120878,122
0.0838623046875,-0.01708984375,1.01171875,1.3079120879120878,123
0.0885009765625,-0.0179443359375,1.01416015625,1.3079120879120878,124
0.088623046875,-0.0179443359375,1.0107421875,1.3079120879120878,125
0.0860595703125,-0.0179443359375,1.0120849609375,1.3079120879120878,126
0.0859375,-0.02001953125,1.013427734375,1.3079120879120878,127
0.086181640625,-0.0166015625,1.0108642578125,1.3079120879120878,128
0.086669921875,-0.017578125,1.013427734375,1.3079120879120878,129
0.083984375,-0.0194091796875,1.010498046875,1.3079120879120878,130
0.0869140625,-0.018310546875,1.011962890625,1.3079120879120878,131
0.087158203125,-0.017822265625,1.014892578125,1.3079120879120878,132
0.0865478515625,-0.017822265625,1.0147705078125,1.3079120879120878,133
0.0853271484375,-0.0179443359375,1.0113525390625,1.3079120879120878,134
0.085693359375,-0.0194091796875,1.007080078125,1.3079120879120878,135
0.0870361328125,-0.018310546875,1.0133056640625,1.3079120879120878,136
0.086181640625,-0.017333984375,1.017333984375,1.3079120879120878,137
0.0843505859375,-0.0186767578125,1.0101318359375,1.3079120879120878,138
0.08642578125,-0.0194091796875,1.0096435546875,1.3079120879120878,139
0.08544921875,-0.017822265625,1.0096435546875,1.3079120879120878,140
0.086181640625,-0.01806640625,1.0089111328125,1.3079120879120878,141
0.0859375,-0.018798828125,1.0106201171875,1.3079120879120878,142
0.0855712890625,-0.0179443359375,1.0120849609375,1.3079120879120878,143
0.0865478515625,-0.018798828125,1.009033203125,1.3079120879120878,144
0.085693359375,-0.0189208984375,1.0087890625,1.3079120879120878,145
0.085693359375,-0.0179443359375,1.010986328125,1.3079120879120878,146
0.0855712890625,-0.0191650390625,1.009765625,1.3079120879120878,147
0.0860595703125,-0.0181884765625,1.010009765625,1.3079120879120878,148
0.0853271484375,-0.0181884765625,1.0107421875,1.3079120879120878,149
0.0855712890625,-0.0184326171875,1.0107421875,1.3079120879120878,150
0.08544921875,-0.01806640625,1.0096435546875,1.3079120879120878,151
0.0860595703125,-0.0185546875,1.01025390625,1.3079120879120878,152
0.086181640625,-0.018798828125,1.0108642578125,1.3079120879120878,153
0.08544921875,-0.0181884765625,1.01025390625,1.3079120879120878,154
0.0859375,-0.01806640625,1.0113525390625,1.3079120879120878,155
0.0865478515625,-0.0189208984375,1.0108642578125,1.3079120879120878,156
0.0859375,-0.018310546875,1.0111083984375,1.3079120879120878,157
0.0859375,-0.01904296875,1.0103759765625,1.3079120879120878,158
0.08544921875,-0.017822265625,1.0111083984375,1.3079120879120878,159
0.08544921875,-0.017822265625,1.0111083984375,1.2506959706959706,160
0.08544921875,-0.017822265625,1.0111083984375,1.5625641025641024,161
0.08544921875,-0.017822265625,1.0111083984375,1.5762637362637362,162
0.08544921875,-0.017822265625,1.0111083984375,1.3465934065934064,163
0.08544921875,-0.017822265625,1.0111083984375,1.211208791208791,164
0.08544921875,-0.017822265625,1.0111083984375,1.5851282051282052,165
0.08544921875,-0.017822265625,1.0111083984375,1.556117216117216,166
0.08544921875,-0.017822265625,1.0111083984375,1.3256410256410256,167
0.08544921875,-0.017822265625,1.0111083984375,1.2297435897435898,168
0.08544921875,-0.017822265625,1.0111083984375,1.6093040293040293,169
0.08544921875,-0.017822265625,1.0111083984375,1.5367765567765568,170
0.08544921875,-0.017822265625,1.0111083984375,1.3578754578754577,171
0.08544921875,-0.017822265625,1.0111083984375,1.2015384615384614,172
0.08544921875,-0.017822265625,1.0111083984375,1.5698168498168497,173
0.08544921875,-0.017822265625,1.0111083984375,1.569010989010989,174
0.08544921875,-0.017822265625,1.0111083984375,1.3425641025641024,175
0.08544921875,-0.017822265625,1.0111083984375,1.2144322344322345,176
0.08544921875,-0.017822265625,1.0111083984375,1.5851282051282052,177
0.08544921875,-0.017822265625,1.0111083984375,1.5593406593406591,178
0.08544921875,-0.017822265625,1.0111083984375,1.32,179
0.08544921875,-0.017822265625,1.0111083984375,1.199120879120879,180
0.08544921875,-0.017822265625,1.0111083984375,1.544029304029304,181
0.08544921875,-0.017822265625,1.0111083984375,1.585934065934066,182
0.08544921875,-0.017822265625,1.0111083984375,1.3079120879120878,183
0.08544921875,-0.017822265625,1.0111083984375,1.2595604395604394,184
0.08544921875,-0.017822265625,1.0111083984375,1.6302564102564103,185
0.08544921875,-0.017822265625,1.0111083984375,1.5649816849816849,186
0.08544921875,-0.017822265625,1.0111083984375,1.3385347985347984,187
0.08544921875,-0.017822265625,1.0111083984375,1.2176556776556777,188
0.08544921875,-0.017822265625,1.0111083984375,1.6149450549450548,189
0.08544921875,-0.017822265625,1.0111083984375,1.5303296703296703,190
0.08544921875,-0.017822265625,1.0111083984375,1.236996336996337,191
0.08544921875,-0.017822265625,1.0111083984375,1.2982417582417582,192
0.08544921875,-0.017822265625,1.0111083984375,1.6109157509157508,193
0.08544921875,-0.017822265625,1.0111083984375,1.4868131868131869,194
0.08544921875,-0.017822265625,1.0111083984375,1.2498901098901098,195
0.08544921875,-0.017822265625,1.0111083984375,1.216043956043956,196
0.08544921875,-0.017822265625,1.0111083984375,1.5964102564102562,197
0.08544921875,-0.017822265625,1.0111083984375,1.5045421245421244,198
0.08544921875,-0.017822265625,1.0111083984375,1.3272527472527473,199
0.08544921875,-0.017822265625,1.0111083984375,1.3433699633699634,200
0.08544921875,-0.017822265625,1.0111083984375,1.5730402930402931,201
0.08544921875,-0.017822265625,1.0111083984375,1.4723076923076923,202
0.08544921875,-0.017822265625,1.0111083984375,1.3014652014652013,203
0.08544921875,-0.017822265625,1.0111083984375,1.24021978021978,204
0.08544921875,-0.017822265625,1.0111083984375,1.6093040293040293,205
0.08544921875,-0.017822265625,1.0111083984375,1.4932600732600732,206
0.08544921875,-0.017822265625,1.0111083984375,1.3063003663003663,207
0.08544921875,-0.017822265625,1.0111083984375,1.2837362637362637,208
0.08544921875,-0.017822265625,1.0111083984375,1.6334798534798534,209
0.08544921875,-0.017822265625,1.0111083984375,1.4553846153846153,210
0.08544921875,-0.017822265625,1.0111083984375,1.220879120879121,211
0.08544921875,-0.017822265625,1.0111083984375,1.2595604395604394,212
0.08544921875,-0.017822265625,1.0111083984375,1.622197802197802,213
0.08544921875,-0.017822265625,1.0111083984375,1.5222710622710622,214
0.08544921875,-0.017822265625,1.0111083984375,1.2821245421245422,215
0.08544921875,-0.017822265625,1.0111083984375,1.3175824175824176,216
0.08544921875,-0.017822265625,1.0111083984375,1.6358974358974359,217
0.08544921875,-0.017822265625,1.0111083984375,1.5424175824175823,218
0.08544921875,-0.017822265625,1.0111083984375,1.2523076923076921,219
0.08544921875,-0.017822265625,1.0111083984375,1.2313553113553113,220
0.08544921875,-0.017822265625,1.0111083984375,1.6028571428571428,221
0.08544921875,-0.017822265625,1.0111083984375,1.5013186813186812,222
0.08544921875,-0.017822265625,1.0111083984375,1.2635897435897436,223
0.08544921875,-0.017822265625,1.0111083984375,1.2144322344322345,224
0.08544921875,-0.017822265625,1.0111083984375,1.6246153846153846,225
0.08544921875,-0.017822265625,1.0111083984375,1.4698901098901098,226
0.08544921875,-0.017822265625,1.0111083984375,1.2426373626373626,227
0.08544921875,-0.017822265625,1.0111083984375,1.3208058608058608,228
0.08544921875,-0.017822265625,1.0111083984375,1.6117216117216115,229
0.08544921875,-0.017822265625,1.0111083984375,1.49003663003663,230
0.08544921875,-0.017822265625,1.0111083984375,1.3079120879120878,231
0.08544921875,-0.017822265625,1.0111083984375,1.224908424908425,232
0.08544921875,-0.017822265625,1.0111083984375,1.6302564102564103,233
0.08544921875,-0.017822265625,1.0111083984375,1.4432967032967032,234
0.08544921875,-0.017822265625,1.0111083984375,1.3272527472527473,235
0.08544921875,-0.017822265625,1.0111083984375,1.2643956043956044,236
0.08544921875,-0.017822265625,1.0111083984375,1.581904761904762,237
0.08544921875,-0.017822265625,1.0111083984375,1.5214652014652015,238
0.08544921875,-0.017822265625,1.0111083984375,1.3393406593406594,239
0.08544921875,-0.017822265625,1.0111083984375,1.24021978021978,240
0.08544921875,-0.017822265625,1.0111083984375,1.618168498168498,241
0.08544921875,-0.017822265625,1.0111083984375,1.4876190476190476,242
0.08544921875,-0.017822265625,1.0111083984375,1.3046886446886445,243
0.08544921875,-0.017822265625,1.0111083984375,1.295018315018315,244
0.08544921875,-0.017822265625,1.0111083984375,1.631062271062271,245
0.08544921875,-0.017822265625,1.0111083984375,1.502124542124542,246
0.08544921875,-0.017822265625,1.0111083984375,1.261978021978022,247
0.08544921875,-0.017822265625,1.0111083984375,1.2732600732600732,248
0.08544921875,-0.017822265625,1.0111083984375,1.585934065934066,249
0.08544921875,-0.017822265625,1.0111083984375,1.4650549450549448,250
0.08544921875,-0.017822265625,1.0111083984375,1.2337728937728938,251
0.08544921875,-0.017822265625,1.0111083984375,1.3256410256410256,252
0.08544921875,-0.017822265625,1.0111083984375,1.6334798534798534,253
0.08544921875,-0.017822265625,1.0111083984375,1.4819780219780219,254
0.08544921875,-0.017822265625,1.0111083984375,1.248278388278388,255
0.08544921875,-0.017822265625,1.0111083984375,1.1934798534798534,256
0.08544921875,-0.017822265625,1.0111083984375,1.6044688644688643,257
0.08544921875,-0.017822265625,1.0111083984375,1.4497435897435897,258
0.08544921875,-0.017822265625,1.0111083984375,1.22007326007326,259
0.08544921875,-0.017822265625,1.0111083984375,1.211208791208791,260
0.08544921875,-0.017822265625,1.0111083984375,1.6246153846153846,261
0.08544921875,-0.017822265625,1.0111083984375,1.4618315018315018,262
